"shapeid","x","y"
"38","-121.846061","37.25979"
"38","-121.846138","37.259175"
"38","-121.846164","37.25897"
"38","-121.846578","37.258379"
"38","-121.84782","37.256608"
"38","-121.848235","37.256018"
"38","-121.84815","37.255857"
"38","-121.847898","37.255377"
"38","-121.847814","37.255217"
"38","-121.847951","37.255083"
"38","-121.848363","37.254682"
"38","-121.848501","37.254549"
"38","-121.848902","37.253789"
"38","-121.849537","37.252589"
"38","-121.84952","37.25137"
"38","-121.849509","37.250512"
"38","-121.849478","37.250513"
"38","-121.849388","37.25052"
"38","-121.849358","37.250522"
"38","-121.848914","37.250554"
"38","-121.848837","37.250555"
"38","-121.848691","37.250557"
"38","-121.848227","37.250558"
"38","-121.847273","37.250567"
"38","-121.846752","37.250573"
"38","-121.846592","37.250573"
"38","-121.846183","37.250576"
"38","-121.846113","37.250576"
"38","-121.845954","37.250576"
"38","-121.845811","37.250576"
"38","-121.845383","37.250576"
"38","-121.845241","37.250576"
"38","-121.845066","37.250579"
"38","-121.844703","37.250587"
"38","-121.844544","37.250589"
"38","-121.84437","37.250592"
"38","-121.844008","37.250595"
"38","-121.842923","37.250606"
"38","-121.842562","37.25061"
"38","-121.84245","37.250611"
"38","-121.842114","37.250614"
"38","-121.842002","37.250615"
"38","-121.841963","37.250615"
"38","-121.841848","37.250616"
"38","-121.84181","37.250617"
"38","-121.841798","37.250575"
"38","-121.841812","37.25047"
"38","-121.841812","37.250217"
"38","-121.841846","37.249944"
"38","-121.841826","37.249743"
"38","-121.841798","37.249655"
"38","-121.841791","37.24937"
"38","-121.841831","37.248948"
"38","-121.841839","37.248864"
"38","-121.841839","37.248512"
"38","-121.841873","37.248293"
"38","-121.841921","37.247419"
"38","-121.841908","37.247183"
"38","-121.841956","37.246996"
"38","-121.841956","37.246804"
"38","-121.842003","37.245842"
"38","-121.842024","37.2456"
"38","-121.842093","37.245447"
"38","-121.842086","37.245232"
"38","-121.842161","37.244969"
"38","-121.842353","37.244633"
"38","-121.842443","37.244452"
"38","-121.842463","37.244436"
"38","-121.842491","37.24437"
"38","-121.842664","37.244078"
"38","-121.843281","37.24304"
"38","-121.843439","37.242749"
"38","-121.843512","37.242627"
"38","-121.84358","37.242305"
"38","-121.843785","37.24134"
"38","-121.843854","37.241019"
"38","-121.843938","37.240645"
"38","-121.844193","37.239523"
"38","-121.844279","37.23915"
"38","-121.844377","37.2388"
"38","-121.844673","37.237754"
"38","-121.844772","37.237405"
"38","-121.844834","37.237258"
"38","-121.844853","37.237215"
"38","-121.844855","37.236784"
"38","-121.844856","37.236625"
"38","-121.844793","37.235751"
"38","-121.844749","37.235117"
"38","-121.844607","37.233129"
"38","-121.844546","37.232256"
"38","-121.844526","37.231984"
"38","-121.844469","37.231169"
"38","-121.84445","37.230898"
"38","-121.844781","37.230952"
"38","-121.844919","37.231046"
"38","-121.844925","37.231057"
"38","-121.845139","37.231436"
"38","-121.845297","37.231606"
"38","-121.845434","37.231661"
"38","-121.845812","37.23165"
"38","-121.845922","37.231639"
"38","-121.846166","37.231639"
"38","-121.84641","37.231639"
"38","-121.84652","37.23171"
"38","-121.846597","37.231828"
"38","-121.847373","37.231239"
"38","-121.848498","37.230387"
"38","-121.848648","37.229967"
"38","-121.847745","37.229395"
"38","-121.846922","37.228874"
"38","-121.846316","37.228432"
"38","-121.844501","37.227107"
"38","-121.843896","37.226666"
"38","-121.843764","37.226611"
"38","-121.843629","37.226537"
"38","-121.843576","37.226501"
"38","-121.843569","37.226497"
"38","-121.842796","37.225925"
"38","-121.842707","37.225858"
"38","-121.842419","37.225643"
"38","-121.842299","37.225553"
"38","-121.842047","37.225365"
"38","-121.841993","37.225321"
"38","-121.841949","37.225274"
"38","-121.84192","37.225243"
"38","-121.84186","37.225155"
"38","-121.841869","37.225091"
"38","-121.841891","37.22494"
"38","-121.841853","37.224956"
"38","-121.841795","37.224983"
"38","-121.840804","37.225351"
"38","-121.840209","37.225573"
"38","-121.837818","37.224733"
"38","-121.836912","37.224415"
"38","-121.836817","37.224412"
"38","-121.835902","37.224031"
"38","-121.833158","37.222891"
"38","-121.833005","37.222828"
"38","-121.833441","37.222129"
"38","-121.833505","37.221967"
"38","-121.833701","37.221482"
"38","-121.833767","37.221321"
"38","-121.833624","37.221267"
"38","-121.833409","37.221167"
"38","-121.83331","37.221114"
"38","-121.83325","37.221082"
"38","-121.83316","37.221021"
"38","-121.833126","37.220979"
"38","-121.833107","37.22093"
"38","-121.833108","37.220872"
"38","-121.833176","37.220701"
"38","-121.833583","37.219811"
"38","-121.833616","37.219741"
"38","-121.833702","37.219536"
"38","-121.833768","37.219346"
"38","-121.83078","37.220577"
"38","-121.827591","37.220509"
"38","-121.827468","37.220506"
"38","-121.824429","37.220442"
"38","-121.821139","37.220372"
"38","-121.819012","37.220327"
"38","-121.814238","37.217845"
"38","-121.808483","37.217178"
"38","-121.806478","37.216946"
"38","-121.802581","37.216337"
"38","-121.802337","37.21581"
"38","-121.802099","37.215821"
"38","-121.802007","37.215826"
"38","-121.80194","37.215442"
"38","-121.80187","37.215223"
"38","-121.801863","37.2152"
"38","-121.801814","37.214993"
"38","-121.800947","37.214426"
"38","-121.800257","37.214784"
"38","-121.799476","37.215191"
"38","-121.797073","37.216436"
"38","-121.795241","37.216174"
"38","-121.793447","37.215919"
"38","-121.792075","37.215281"
"38","-121.788772","37.213747"
"38","-121.787907","37.213981"
"38","-121.786448","37.214378"
"38","-121.786167","37.214445"
"38","-121.785769","37.214542"
"38","-121.785688","37.214091"
"38","-121.785637","37.213807"
"38","-121.785636","37.213801"
"38","-121.785633","37.213699"
"38","-121.78565","37.213602"
"38","-121.785685","37.213512"
"38","-121.785754","37.213393"
"38","-121.785816","37.213318"
"38","-121.785894","37.213249"
"38","-121.785957","37.213208"
"38","-121.785982","37.213193"
"38","-121.786073","37.21315"
"38","-121.78622","37.213111"
"38","-121.786734","37.213023"
"38","-121.786855","37.21299"
"38","-121.787093","37.212901"
"38","-121.787243","37.212829"
"38","-121.787373","37.212748"
"38","-121.78754","37.212655"
"38","-121.787668","37.212604"
"38","-121.787737","37.212584"
"38","-121.787977","37.212537"
"38","-121.787982","37.212536"
"38","-121.788135","37.212524"
"38","-121.788267","37.212525"
"38","-121.788469","37.212544"
"38","-121.788696","37.212577"
"38","-121.787149","37.211923"
"38","-121.782509","37.209962"
"38","-121.780963","37.209309"
"38","-121.780415","37.209084"
"38","-121.778772","37.208412"
"38","-121.778225","37.208188"
"38","-121.777566","37.207924"
"38","-121.775591","37.207135"
"38","-121.774933","37.206872"
"38","-121.775552","37.206056"
"38","-121.77741","37.203611"
"38","-121.77803","37.202797"
"38","-121.778138","37.2028"
"38","-121.778465","37.202811"
"38","-121.778574","37.202815"
"38","-121.783241","37.202968"
"38","-121.787221","37.203099"
"38","-121.788717","37.203416"
"38","-121.790575","37.2032"
"38","-121.792614","37.204005"
"38","-121.796541","37.203107"
"38","-121.796284","37.202787"
"38","-121.793362","37.199144"
"38","-121.793338","37.199107"
"38","-121.791732","37.19664"
"38","-121.789255","37.192833"
"38","-121.789239","37.192558"
"38","-121.789099","37.19009"
"38","-121.787429","37.190038"
"38","-121.786397","37.190007"
"38","-121.78626","37.188058"
"38","-121.786203","37.187283"
"38","-121.786034","37.18496"
"38","-121.785978","37.184186"
"38","-121.785993","37.183051"
"38","-121.786005","37.182109"
"38","-121.786008","37.181916"
"38","-121.786038","37.179628"
"38","-121.786068","37.17734"
"38","-121.786087","37.175955"
"38","-121.786087","37.175881"
"38","-121.786105","37.17457"
"38","-121.78611","37.174188"
"38","-121.786115","37.173805"
"38","-121.786573","37.17121"
"38","-121.797521","37.170793"
"38","-121.797125","37.171222"
"38","-121.798956","37.171419"
"38","-121.800103","37.168055"
"38","-121.803113","37.166941"
"38","-121.805105","37.166286"
"38","-121.815117","37.164317"
"38","-121.81587","37.164308"
"38","-121.81813","37.164285"
"38","-121.818884","37.164277"
"38","-121.819441","37.164272"
"38","-121.821115","37.164258"
"38","-121.821673","37.164254"
"38","-121.822888","37.16424"
"38","-121.826533","37.164202"
"38","-121.827749","37.16419"
"38","-121.827775","37.164189"
"38","-121.827854","37.164187"
"38","-121.827881","37.164187"
"38","-121.828588","37.164181"
"38","-121.828663","37.164133"
"38","-121.830688","37.162867"
"38","-121.831155","37.162575"
"38","-121.831259","37.16251"
"38","-121.831363","37.162445"
"38","-121.831317","37.162358"
"38","-121.83118","37.162099"
"38","-121.831135","37.162013"
"38","-121.831451","37.162177"
"38","-121.832","37.162177"
"38","-121.832556","37.162078"
"38","-121.832824","37.162034"
"38","-121.833103","37.161897"
"38","-121.83314","37.16188"
"38","-121.833222","37.161825"
"38","-121.833346","37.161781"
"38","-121.833421","37.161792"
"38","-121.833558","37.161891"
"38","-121.833751","37.162089"
"38","-121.833909","37.162171"
"38","-121.834066","37.162281"
"38","-121.834245","37.162281"
"38","-121.835103","37.162144"
"38","-121.835391","37.162028"
"38","-121.835549","37.161913"
"38","-121.835803","37.161693"
"38","-121.835947","37.161578"
"38","-121.836071","37.161539"
"38","-121.836215","37.16155"
"38","-121.836373","37.161578"
"38","-121.836744","37.161561"
"38","-121.836936","37.161621"
"38","-121.837121","37.161764"
"38","-121.837355","37.161841"
"38","-121.837691","37.161923"
"38","-121.838028","37.161912"
"38","-121.838742","37.161797"
"38","-121.838766","37.161793"
"38","-121.839284","37.161714"
"38","-121.839922","37.161544"
"38","-121.840766","37.16134"
"38","-121.84069","37.160201"
"38","-121.840463","37.156784"
"38","-121.840388","37.155645"
"38","-121.840662","37.155798"
"38","-121.841487","37.156259"
"38","-121.841762","37.156413"
"38","-121.842094","37.156597"
"38","-121.84309","37.15715"
"38","-121.843422","37.157335"
"38","-121.843539","37.157404"
"38","-121.843891","37.157613"
"38","-121.844009","37.157683"
"38","-121.843977","37.157768"
"38","-121.843936","37.157883"
"38","-121.843906","37.15795"
"38","-121.843861","37.158012"
"38","-121.843858","37.158017"
"38","-121.843797","37.158077"
"38","-121.843791","37.158082"
"38","-121.843689","37.158156"
"38","-121.843267","37.158395"
"38","-121.843214","37.158427"
"38","-121.842973","37.158578"
"38","-121.842872","37.15865"
"38","-121.842786","37.158729"
"38","-121.842735","37.158806"
"38","-121.842698","37.158893"
"38","-121.842677","37.158987"
"38","-121.842675","37.15908"
"38","-121.84272","37.15929"
"38","-121.842812","37.159603"
"38","-121.842845","37.159776"
"38","-121.842865","37.16003"
"38","-121.842851","37.160197"
"38","-121.842845","37.160273"
"38","-121.842787","37.160668"
"38","-121.842752","37.16087"
"38","-121.843534","37.161631"
"38","-121.844796","37.162861"
"38","-121.846813","37.164826"
"38","-121.847173","37.165177"
"38","-121.850199","37.169459"
"38","-121.850676","37.170134"
"38","-121.851606","37.171936"
"38","-121.851758","37.172211"
"38","-121.852214","37.173039"
"38","-121.852367","37.173315"
"38","-121.852477","37.173513"
"38","-121.852594","37.173634"
"38","-121.852725","37.173749"
"38","-121.852821","37.173848"
"38","-121.853006","37.174144"
"38","-121.853054","37.174194"
"38","-121.853164","37.174403"
"38","-121.853549","37.174754"
"38","-121.853845","37.175007"
"38","-121.853936","37.175053"
"38","-121.85416","37.175166"
"38","-121.854346","37.175336"
"38","-121.854463","37.175512"
"38","-121.854607","37.175688"
"38","-121.85482","37.175842"
"38","-121.855012","37.175951"
"38","-121.855184","37.176072"
"38","-121.855349","37.17616"
"38","-121.855596","37.176314"
"38","-121.855946","37.176467"
"38","-121.856214","37.176649"
"38","-121.85642","37.176813"
"38","-121.856826","37.176989"
"38","-121.857107","37.177027"
"38","-121.857828","37.177351"
"38","-121.857938","37.177472"
"38","-121.858021","37.17767"
"38","-121.858151","37.177824"
"38","-121.858323","37.177939"
"38","-121.858591","37.17801"
"38","-121.858762","37.178027"
"38","-121.85903","37.178082"
"38","-121.859257","37.178191"
"38","-121.859449","37.178345"
"38","-121.859497","37.178428"
"38","-121.859621","37.17857"
"38","-121.859714","37.178783"
"38","-121.859766","37.1789"
"38","-121.859841","37.179037"
"38","-121.859992","37.179219"
"38","-121.860363","37.179548"
"38","-121.860755","37.179691"
"38","-121.86116","37.179954"
"38","-121.861455","37.180097"
"38","-121.861552","37.180185"
"38","-121.861637","37.180312"
"38","-121.861655","37.180339"
"38","-121.8618","37.180603"
"38","-121.861885","37.180696"
"38","-121.861989","37.18081"
"38","-121.862046","37.180872"
"38","-121.862294","37.181196"
"38","-121.862466","37.18136"
"38","-121.862665","37.181459"
"38","-121.86331","37.181624"
"38","-121.863736","37.181723"
"38","-121.863977","37.18181"
"38","-121.86419","37.181964"
"38","-121.864334","37.182019"
"38","-121.864629","37.182046"
"38","-121.864863","37.182129"
"38","-121.865192","37.182299"
"38","-121.865701","37.182672"
"38","-121.865797","37.182788"
"38","-121.865914","37.183013"
"38","-121.865989","37.183095"
"38","-121.866058","37.183123"
"38","-121.86625","37.183156"
"38","-121.866463","37.183238"
"38","-121.867013","37.183545"
"38","-121.867164","37.183655"
"38","-121.867329","37.183798"
"38","-121.867542","37.183869"
"38","-121.867638","37.183869"
"38","-121.867926","37.183908"
"38","-121.868297","37.184023"
"38","-121.868792","37.184061"
"38","-121.869108","37.184143"
"38","-121.869472","37.184297"
"38","-121.870296","37.184225"
"38","-121.870509","37.184192"
"38","-121.870735","37.184192"
"38","-121.870948","37.184225"
"38","-121.871086","37.184296"
"38","-121.871271","37.184461"
"38","-121.871306","37.184527"
"38","-121.871269","37.184608"
"38","-121.87125","37.184883"
"38","-121.871191","37.185114"
"38","-121.871096","37.185329"
"38","-121.870982","37.185713"
"38","-121.870958","37.185963"
"38","-121.871049","37.186175"
"38","-121.871084","37.186317"
"38","-121.871101","37.186381"
"38","-121.871162","37.186489"
"38","-121.87144","37.186824"
"38","-121.868795","37.189261"
"38","-121.866059","37.191904"
"38","-121.866058","37.195932"
"38","-121.865871","37.195681"
"38","-121.865712","37.195468"
"38","-121.865647","37.195415"
"38","-121.865592","37.195412"
"38","-121.865421","37.195515"
"38","-121.865333","37.195627"
"38","-121.865015","37.196339"
"38","-121.864865","37.196559"
"38","-121.864671","37.196697"
"38","-121.864525","37.196732"
"38","-121.864271","37.196746"
"38","-121.863404","37.196497"
"38","-121.863181","37.196368"
"38","-121.862759","37.195967"
"38","-121.862054","37.1951"
"38","-121.86159","37.194623"
"38","-121.860758","37.195282"
"38","-121.858723","37.196898"
"38","-121.858791","37.197479"
"38","-121.858915","37.198533"
"38","-121.85891","37.198969"
"38","-121.858899","37.200279"
"38","-121.858896","37.200716"
"38","-121.860383","37.200687"
"38","-121.862564","37.200645"
"38","-121.862567","37.202928"
"38","-121.862569","37.20375"
"38","-121.863235","37.203758"
"38","-121.866414","37.203749"
"38","-121.868263","37.203745"
"38","-121.875846","37.203746"
"38","-121.875951","37.203746"
"38","-121.876169","37.203746"
"38","-121.876239","37.206707"
"38","-121.876246","37.20719"
"38","-121.876269","37.208641"
"38","-121.876277","37.209125"
"38","-121.876279","37.209262"
"38","-121.876288","37.209674"
"38","-121.876291","37.209812"
"38","-121.878372","37.209811"
"38","-121.880178","37.209809"
"38","-121.891839","37.2098"
"38","-121.893085","37.209799"
"38","-121.893104","37.21244"
"38","-121.893106","37.212767"
"38","-121.893112","37.213747"
"38","-121.893115","37.214075"
"38","-121.893118","37.214583"
"38","-121.893129","37.216107"
"38","-121.893133","37.216616"
"38","-121.893471","37.217599"
"38","-121.893978","37.219073"
"38","-121.893966","37.220215"
"38","-121.894019","37.220632"
"38","-121.894151","37.221665"
"38","-121.89422","37.22199"
"38","-121.894429","37.222965"
"38","-121.894499","37.223291"
"38","-121.894544","37.223986"
"38","-121.894679","37.226072"
"38","-121.894724","37.226768"
"38","-121.894733","37.227268"
"38","-121.894761","37.22877"
"38","-121.894771","37.229271"
"38","-121.894739","37.229257"
"38","-121.894518","37.229172"
"38","-121.894306","37.229092"
"38","-121.894116","37.229031"
"38","-121.89374","37.228944"
"38","-121.893476","37.228884"
"38","-121.89331","37.228847"
"38","-121.893305","37.228846"
"38","-121.8931","37.228808"
"38","-121.89292","37.22879"
"38","-121.892787","37.228788"
"38","-121.892613","37.228786"
"38","-121.892373","37.228785"
"38","-121.891653","37.228783"
"38","-121.891413","37.228783"
"38","-121.891176","37.228781"
"38","-121.890964","37.228781"
"38","-121.890516","37.228773"
"38","-121.890466","37.228769"
"38","-121.89023","37.228754"
"38","-121.890087","37.228742"
"38","-121.890083","37.228741"
"38","-121.889647","37.228684"
"38","-121.889502","37.228666"
"38","-121.889501","37.228832"
"38","-121.8895","37.229332"
"38","-121.8895","37.229499"
"38","-121.8895","37.229661"
"38","-121.8895","37.230147"
"38","-121.8895","37.23031"
"38","-121.889488","37.230469"
"38","-121.889453","37.230946"
"38","-121.889442","37.231106"
"38","-121.889436","37.231265"
"38","-121.889421","37.231742"
"38","-121.889416","37.231902"
"38","-121.889424","37.232258"
"38","-121.889449","37.233326"
"38","-121.889458","37.233683"
"38","-121.889466","37.233895"
"38","-121.889491","37.234533"
"38","-121.8895","37.234746"
"38","-121.889509","37.23498"
"38","-121.889536","37.235683"
"38","-121.889545","37.235918"
"38","-121.889547","37.235987"
"38","-121.889555","37.236194"
"38","-121.889558","37.236263"
"38","-121.88949","37.236319"
"38","-121.889416","37.236414"
"38","-121.889325","37.236533"
"38","-121.889075","37.236936"
"38","-121.889043","37.236989"
"38","-121.88894","37.237093"
"38","-121.888847","37.237167"
"38","-121.888735","37.237257"
"38","-121.888596","37.237419"
"38","-121.888575","37.237445"
"38","-121.888512","37.237502"
"38","-121.888287","37.237708"
"38","-121.888197","37.237736"
"38","-121.888149","37.237752"
"38","-121.887847","37.237785"
"38","-121.887641","37.237856"
"38","-121.887269","37.238049"
"38","-121.887091","37.238149"
"38","-121.886816","37.238307"
"38","-121.886743","37.238343"
"38","-121.88631","37.238553"
"38","-121.885372","37.239009"
"38","-121.885234","37.239053"
"38","-121.885004","37.239161"
"38","-121.88457","37.239367"
"38","-121.884904","37.239762"
"38","-121.885907","37.240947"
"38","-121.886242","37.241343"
"38","-121.886488","37.241787"
"38","-121.887228","37.24312"
"38","-121.887475","37.243565"
"38","-121.887618","37.2439"
"38","-121.888047","37.244907"
"38","-121.888191","37.245243"
"38","-121.888257","37.245406"
"38","-121.888458","37.245895"
"38","-121.888526","37.246059"
"38","-121.8886","37.246246"
"38","-121.888825","37.246807"
"38","-121.8889","37.246994"
"38","-121.88896","37.247134"
"38","-121.88914","37.247555"
"38","-121.8892","37.247696"
"38","-121.889258","37.247835"
"38","-121.889264","37.247849"
"38","-121.889444","37.248249"
"38","-121.889507","37.248388"
"38","-121.889568","37.248529"
"38","-121.889752","37.248953"
"38","-121.889814","37.249095"
"38","-121.889876","37.249236"
"38","-121.890065","37.249659"
"38","-121.890128","37.2498"
"38","-121.890188","37.249941"
"38","-121.89037","37.250364"
"38","-121.890431","37.250505"
"38","-121.890489","37.250665"
"38","-121.890663","37.251148"
"38","-121.890721","37.251309"
"38","-121.890748","37.251446"
"38","-121.89083","37.25186"
"38","-121.890858","37.251998"
"38","-121.890896","37.252019"
"38","-121.890931","37.252055"
"38","-121.890951","37.252102"
"38","-121.891122","37.252501"
"38","-121.891179","37.252635"
"38","-121.891232","37.252759"
"38","-121.891392","37.253134"
"38","-121.891446","37.253259"
"38","-121.891505","37.2534"
"38","-121.891684","37.253823"
"38","-121.891744","37.253965"
"38","-121.891802","37.254102"
"38","-121.891976","37.254515"
"38","-121.892034","37.254653"
"38","-121.892093","37.254792"
"38","-121.89227","37.25521"
"38","-121.892329","37.25535"
"38","-121.892478","37.255702"
"38","-121.892925","37.256759"
"38","-121.893075","37.257112"
"38","-121.893137","37.257257"
"38","-121.893323","37.257695"
"38","-121.893385","37.257842"
"38","-121.893276","37.257896"
"38","-121.89295","37.25806"
"38","-121.892842","37.258115"
"38","-121.892332","37.25837"
"38","-121.891375","37.25885"
"38","-121.890802","37.259133"
"38","-121.890574","37.259247"
"38","-121.890285","37.259372"
"38","-121.890391","37.259631"
"38","-121.890604","37.260151"
"38","-121.890664","37.260305"
"38","-121.890707","37.260411"
"38","-121.890813","37.260671"
"38","-121.890867","37.260792"
"38","-121.890888","37.260844"
"38","-121.891101","37.261369"
"38","-121.891173","37.261545"
"38","-121.8912","37.261612"
"38","-121.891284","37.261816"
"38","-121.891312","37.261884"
"38","-121.891324","37.261914"
"38","-121.891363","37.262007"
"38","-121.891376","37.262038"
"38","-121.891411","37.262123"
"38","-121.891518","37.262381"
"38","-121.891554","37.262468"
"38","-121.891821","37.262311"
"38","-121.893294","37.261926"
"38","-121.898616","37.260538"
"38","-121.899465","37.260317"
"38","-121.900325","37.2599"
"38","-121.900365","37.259889"
"38","-121.900393","37.259883"
"38","-121.900592","37.259845"
"38","-121.900599","37.259842"
"38","-121.900665","37.259817"
"38","-121.90073","37.259792"
"38","-121.900778","37.259774"
"38","-121.900933","37.259742"
"38","-121.901002","37.259729"
"38","-121.901164","37.259742"
"38","-121.901797","37.259577"
"38","-121.90417","37.258962"
"38","-121.904961","37.258757"
"38","-121.90499","37.25883"
"38","-121.90508","37.25905"
"38","-121.90511","37.259124"
"38","-121.90514","37.259198"
"38","-121.90523","37.25942"
"38","-121.905261","37.259494"
"38","-121.905316","37.259628"
"38","-121.905482","37.260032"
"38","-121.905538","37.260167"
"38","-121.905593","37.260303"
"38","-121.90576","37.260711"
"38","-121.905816","37.260848"
"38","-121.90587","37.260979"
"38","-121.906032","37.261375"
"38","-121.906087","37.261507"
"38","-121.906123","37.261595"
"38","-121.906231","37.261861"
"38","-121.906268","37.26195"
"38","-121.906455","37.262405"
"38","-121.907016","37.26377"
"38","-121.907204","37.264226"
"38","-121.907257","37.264356"
"38","-121.907417","37.264749"
"38","-121.907471","37.26488"
"38","-121.90763","37.265267"
"38","-121.908109","37.266428"
"38","-121.908127","37.266471"
"38","-121.908188","37.266609"
"38","-121.908271","37.266815"
"38","-121.908399","37.267129"
"38","-121.908786","37.268071"
"38","-121.908915","37.268385"
"38","-121.908969","37.268518"
"38","-121.909132","37.268916"
"38","-121.909187","37.26905"
"38","-121.909243","37.269186"
"38","-121.909411","37.269596"
"38","-121.909413","37.269601"
"38","-121.909471","37.269732"
"38","-121.909651","37.269685"
"38","-121.910192","37.269544"
"38","-121.910373","37.269498"
"38","-121.910476","37.269625"
"38","-121.910785","37.270006"
"38","-121.910888","37.270133"
"38","-121.910981","37.270268"
"38","-121.911262","37.270673"
"38","-121.911356","37.270809"
"38","-121.911481","37.271042"
"38","-121.911856","37.271744"
"38","-121.911982","37.271978"
"38","-121.912081","37.272122"
"38","-121.912379","37.272556"
"38","-121.912479","37.272701"
"38","-121.912582","37.272852"
"38","-121.912894","37.273305"
"38","-121.912998","37.273457"
"38","-121.913089","37.273589"
"38","-121.913362","37.273987"
"38","-121.913454","37.27412"
"38","-121.913543","37.274252"
"38","-121.913688","37.274467"
"38","-121.913813","37.274647"
"38","-121.913905","37.274778"
"38","-121.913987","37.274899"
"38","-121.914236","37.275262"
"38","-121.91432","37.275383"
"38","-121.914425","37.275536"
"38","-121.91474","37.275996"
"38","-121.914845","37.27615"
"38","-121.91495","37.276304"
"38","-121.915266","37.276766"
"38","-121.915372","37.27692"
"38","-121.915458","37.277046"
"38","-121.915718","37.277427"
"38","-121.915805","37.277554"
"38","-121.915895","37.277686"
"38","-121.916046","37.277906"
"38","-121.916171","37.278082"
"38","-121.916265","37.278214"
"38","-121.916662","37.278754"
"38","-121.917853","37.280375"
"38","-121.918251","37.280916"
"38","-121.918533","37.281458"
"38","-121.919379","37.283084"
"38","-121.919661","37.283627"
"38","-121.919784","37.283829"
"38","-121.920154","37.284437"
"38","-121.920278","37.28464"
"38","-121.920248","37.284653"
"38","-121.920145","37.284683"
"38","-121.920042","37.284696"
"38","-121.920024","37.284696"
"38","-121.9199","37.284698"
"38","-121.919753","37.284685"
"38","-121.919616","37.284657"
"38","-121.919445","37.284597"
"38","-121.919263","37.284541"
"38","-121.919233","37.284532"
"38","-121.91901","37.284479"
"38","-121.918883","37.284463"
"38","-121.918852","37.284462"
"38","-121.918733","37.284459"
"38","-121.918627","37.284463"
"38","-121.918481","37.284481"
"38","-121.918397","37.2845"
"38","-121.918381","37.284505"
"38","-121.918277","37.28454"
"38","-121.918233","37.284559"
"38","-121.918163","37.28459"
"38","-121.918051","37.284656"
"38","-121.918014","37.284684"
"38","-121.917484","37.28509"
"38","-121.917409","37.285142"
"38","-121.917246","37.285259"
"38","-121.917205","37.285292"
"38","-121.917059","37.285413"
"38","-121.916834","37.285533"
"38","-121.916808","37.285548"
"38","-121.916683","37.285611"
"38","-121.916368","37.285757"
"38","-121.916176","37.285832"
"38","-121.916","37.28588"
"38","-121.91587","37.285898"
"38","-121.915747","37.2859"
"38","-121.91563","37.28589"
"38","-121.915574","37.285878"
"38","-121.915138","37.285792"
"38","-121.915068","37.2858"
"38","-121.914999","37.285815"
"38","-121.914968","37.285823"
"38","-121.914865","37.285866"
"38","-121.914761","37.285923"
"38","-121.914668","37.285991"
"38","-121.914635","37.286021"
"38","-121.914533","37.286117"
"38","-121.914428","37.286216"
"38","-121.91435","37.286282"
"38","-121.914319","37.28631"
"38","-121.914228","37.286382"
"38","-121.91408","37.286477"
"38","-121.913941","37.28655"
"38","-121.913773","37.28662"
"38","-121.913707","37.28664"
"38","-121.913618","37.286668"
"38","-121.913469","37.286703"
"38","-121.913387","37.286718"
"38","-121.913144","37.286765"
"38","-121.913076","37.286779"
"38","-121.913064","37.286782"
"38","-121.912873","37.286835"
"38","-121.912864","37.286838"
"38","-121.912294","37.286974"
"38","-121.912199","37.286997"
"38","-121.912104","37.287029"
"38","-121.911963","37.287084"
"38","-121.91194","37.287094"
"38","-121.911805","37.287157"
"38","-121.911663","37.287239"
"38","-121.911494","37.287376"
"38","-121.911465","37.287401"
"38","-121.911363","37.287494"
"38","-121.911485","37.287905"
"38","-121.911512","37.287996"
"38","-121.911712","37.288084"
"38","-121.911952","37.288106"
"38","-121.91222","37.288139"
"38","-121.912413","37.28815"
"38","-121.912523","37.288172"
"38","-121.912592","37.288249"
"38","-121.912609","37.288299"
"38","-121.912626","37.288348"
"38","-121.912605","37.288502"
"38","-121.912447","37.288658"
"38","-121.912378","37.288727"
"38","-121.91222","37.288853"
"38","-121.912028","37.288963"
"38","-121.911869","37.289001"
"38","-121.911181","37.289118"
"38","-121.911058","37.289139"
"38","-121.910686","37.289248"
"38","-121.910604","37.289281"
"38","-121.910391","37.289375"
"38","-121.910033","37.289556"
"38","-121.909847","37.289715"
"38","-121.909758","37.289814"
"38","-121.9096","37.289924"
"38","-121.909345","37.290133"
"38","-121.909249","37.290226"
"38","-121.90907","37.290473"
"38","-121.90896","37.29061"
"38","-121.908767","37.290924"
"38","-121.908678","37.29105"
"38","-121.908554","37.291154"
"38","-121.908368","37.291237"
"38","-121.907921","37.291347"
"38","-121.907873","37.291356"
"38","-121.90766","37.291401"
"38","-121.907454","37.291456"
"38","-121.907268","37.291544"
"38","-121.907178","37.291725"
"38","-121.907171","37.291747"
"38","-121.907219","37.291907"
"38","-121.907288","37.292033"
"38","-121.907391","37.292138"
"38","-121.907427","37.292188"
"38","-121.90757","37.292385"
"38","-121.907603","37.292409"
"38","-121.907797","37.29255"
"38","-121.907962","37.292643"
"38","-121.908189","37.292704"
"38","-121.908376","37.292746"
"38","-121.908655","37.29281"
"38","-121.908647","37.292638"
"38","-121.908663","37.292641"
"38","-121.909091","37.292411"
"38","-121.909105","37.292414"
"38","-121.909162","37.292433"
"38","-121.909215","37.292467"
"38","-121.909291","37.292517"
"38","-121.909542","37.292722"
"38","-121.909649","37.29281"
"38","-121.909734","37.293002"
"38","-121.909992","37.293581"
"38","-121.910078","37.293775"
"38","-121.909957","37.293876"
